ticker,company,cik,q_current,val_current_usd,q_prior,val_prior_usd,yoy_pct,direction,filed_current,accn_current,captured_at
BDCC,BLACKWELL 3D CONSTRUCTION CORP.,0001495648,CY2025Q4,-54766,CY2024Q4,-768191,92.87,LOSS,,0001477932-26-000259,2026-04-27T23:04:08Z
RMR,RMR GROUP INC.,0001644378,CY2025Q4,12190000,CY2024Q4,6380000,91.07,PROFIT,,0001644378-26-000007,2026-04-27T23:04:08Z
ZCARW,"ZOOMCAR HOLDINGS, INC.",0001854275,CY2025Q4,-721472,CY2024Q4,-7922063,90.89,LOSS,,0001213900-26-016885,2026-04-27T23:04:08Z
PODC,"PodcastOne, Inc.",0001940177,CY2025Q4,-154000,CY2024Q4,-1583000,90.27,LOSS,,0001437749-26-004107,2026-04-27T23:04:08Z
TAYD,"Taylor Devices, Inc.",0000096536,CY2025Q4,2008624,CY2024Q4,1056160,90.18,PROFIT,,0001376474-25-000988,2026-04-27T23:04:08Z
APLD,APPLIED DIGITAL CORPORATION,0001144879,CY2025Q4,-14450000,CY2024Q4,-138726000,89.58,LOSS,,0001144879-26-000006,2026-04-27T23:04:08Z
KMT,KENNAMETAL INC.,0000055242,CY2025Q4,33885000,CY2024Q4,17928000,89.01,PROFIT,,0001628280-26-005371,2026-04-27T23:04:08Z
GSMT,Global-Smart.Tech Inc.,0001940243,CY2025Q4,-6439,CY2024Q4,-57858,88.87,LOSS,,0001940243-26-000009,2026-04-27T23:04:08Z
GNVR,GENVOR INCORPORATED,0001792941,CY2025Q4,-576280,CY2024Q4,-5001251,88.48,LOSS,,0001903596-26-000063,2026-04-27T23:04:08Z
DXC,DXC TECHNOLOGY COMPANY,0001688568,CY2025Q4,107000000,CY2024Q4,57000000,87.72,PROFIT,,0001688568-26-000005,2026-04-27T23:04:08Z
PKE,PARK AEROSPACE CORP.,0000076267,CY2025Q4,2950000,CY2024Q4,1577000,87.06,PROFIT,,0001437749-26-001184,2026-04-27T23:04:08Z
VIVC,VIVIC CORP.,0001703073,CY2025Q4,-126147,CY2024Q4,-962685,86.90,LOSS,,0001493152-26-006616,2026-04-27T23:04:08Z
SONO,"SONOS, INC.",0001314727,CY2025Q4,93798000,CY2024Q4,50237000,86.71,PROFIT,,0001314727-26-000032,2026-04-27T23:04:08Z
BLIN,"Bridgeline Digital, Inc.",0001378590,CY2025Q4,-86000,CY2024Q4,-634000,86.44,LOSS,,0001437749-26-003978,2026-04-27T23:04:08Z
TACT,TRANSACT TECHNOLOGIES INC,0001017303,CY2025Q4,-1131000,CY2024Q4,-7957000,85.79,LOSS,,0001140361-26-009238,2026-04-27T23:04:08Z
KAVL,"KAIVAL BRANDS INNOVATIONS GROUP, INC.",0001762239,CY2025Q4,-620787,CY2024Q4,-4061080,84.71,LOSS,,0001731122-26-000390,2026-04-27T23:04:08Z
FUBO,FuboTV Inc.,0001484769,CY2025Q4,-5976000,CY2024Q4,-38587000,84.51,LOSS,,0001628280-26-005782,2026-04-27T23:04:08Z
RELL,"RICHARDSON ELECTRONICS, LTD.",0000355948,CY2025Q4,-121000,CY2024Q4,-751000,83.89,LOSS,,0001193125-26-007399,2026-04-27T23:04:08Z
MTRX,MATRIX SERVICE CO,0000866273,CY2025Q4,-894000,CY2024Q4,-5533000,83.84,LOSS,,0000866273-26-000016,2026-04-27T23:04:08Z
LEEN,"Leopard Energy, Inc.",0001230524,CY2025Q4,-4071,CY2024Q4,-24255,83.22,LOSS,,0001477932-26-001117,2026-04-27T23:04:08Z
NTNX,"NUTANIX, INC.",0001618732,CY2025Q4,103022000,CY2024Q4,56427000,82.58,PROFIT,,0001193125-26-085397,2026-04-27T23:04:08Z
FIS,"Fidelity National Information Services, Inc.",0001136893,CY2025Q4,511000000,CY2024Q4,281000000,81.85,PROFIT,,0001136893-26-000013,2026-04-27T23:04:08Z
RMCF,"Rocky Mountain Chocolate Factory, Inc.",0001616262,CY2025Q4,-155000,CY2024Q4,-847000,81.70,LOSS,,0001193125-26-011914,2026-04-27T23:04:08Z
RGP,"RESOURCES CONNECTION, INC.",0001084765,CY2025Q4,-12661000,CY2024Q4,-68715000,81.57,LOSS,,0001084765-26-000008,2026-04-27T23:04:08Z
TPR,"Tapestry, Inc.",0001116132,CY2025Q4,561300000,CY2024Q4,310400000,80.83,PROFIT,,0001116132-26-000005,2026-04-27T23:04:08Z
GNSS,GENASYS INC.,0000924383,CY2025Q4,-817000,CY2024Q4,-4078000,79.97,LOSS,,0001193125-26-044696,2026-04-27T23:04:08Z
RFIL,"R F INDUSTRIES, LTD.",0000740664,CY2025Q4,-50000,CY2024Q4,-245000,79.59,LOSS,,0001437749-26-008410,2026-04-27T23:04:08Z
QDMI,QDM International Inc.,0001094032,CY2025Q4,1268839,CY2024Q4,706615,79.57,PROFIT,,0001213900-26-017312,2026-04-27T23:04:08Z
GOVB,"Gouverneur Bancorp, Inc.",0001978811,CY2025Q4,287000,CY2024Q4,160000,79.38,PROFIT,,0001104659-26-013949,2026-04-27T23:04:08Z
VFC,V. F. CORPORATION,0000103379,CY2025Q4,300845000,CY2024Q4,167780000,79.31,PROFIT,,0000103379-26-000011,2026-04-27T23:04:08Z
GHM,GRAHAM CORPORATION,0000716314,CY2025Q4,2845000,CY2024Q4,1588000,79.16,PROFIT,,0001193125-26-040310,2026-04-27T23:04:08Z
SWBI,"Smith & Wesson Brands, Inc.",0001092796,CY2025Q4,3753000,CY2024Q4,2102000,78.54,PROFIT,,0001193125-26-093991,2026-04-27T23:04:08Z
EVOH,EvoAir Holdings Inc.,0001700844,CY2025Q4,-978142,CY2024Q4,-4555401,78.53,LOSS,,0001493152-26-001948,2026-04-27T23:04:08Z
CRNC,CERENCE INC.,0001768267,CY2025Q4,-5239000,CY2024Q4,-24288000,78.43,LOSS,,0001628280-26-005569,2026-04-27T23:04:08Z
JOUT,Johnson Outdoors Inc.,0000788329,CY2025Q4,-3300000,CY2024Q4,-15290000,78.42,LOSS,,0001140361-26-004135,2026-04-27T23:04:08Z
JOB,GEE GROUP INC.,0000040570,CY2025Q4,-150000,CY2024Q4,-692000,78.32,LOSS,,0001477932-26-000783,2026-04-27T23:04:08Z
GOLD,"GOLD.COM, INC.",0001591588,CY2025Q4,11636000,CY2024Q4,6558000,77.43,PROFIT,,0001193125-26-041321,2026-04-27T23:04:08Z
AIOT,"POWERFLEET, INC.",0001774170,CY2025Q4,-3364000,CY2024Q4,-14349000,76.56,LOSS,,0001628280-26-006487,2026-04-27T23:04:08Z
STX,Seagate Technology Holdings plc,0001137789,CY2025Q4,593000000,CY2024Q4,336000000,76.49,PROFIT,,0001137789-26-000026,2026-04-27T23:04:08Z
CAHO,CARO HOLDINGS INC.,0001678105,CY2025Q4,-63547,CY2024Q4,-267199,76.22,LOSS,,0001640334-26-000297,2026-04-27T23:04:08Z
LOOP,"Loop Industries, Inc.",0001504678,CY2025Q4,-2944000,CY2024Q4,-11912000,75.29,LOSS,,0001437749-26-001273,2026-04-27T23:04:08Z
LNAI,Lunai Bioworks Inc.,0001527728,CY2025Q4,-1799404,CY2024Q4,-7252394,75.19,LOSS,,0001731122-26-000253,2026-04-27T23:04:08Z
ALTX,ALTEX INDUSTRIES INC,0000775057,CY2025Q4,-30000,CY2024Q4,-116000,74.14,LOSS,,0001096906-26-000177,2026-04-27T23:04:08Z
INGR,INGREDION INCORPORATED,0001046257,CY2025Q4,165000000,CY2024Q4,95000000,73.68,PROFIT,,0001628280-26-008603,2026-04-27T23:04:08Z
CLIR,CLEARSIGN TECHNOLOGIES CORPORATION,0001434524,CY2025Q4,-311000,CY2024Q4,-1164000,73.28,LOSS,,0001104659-26-037699,2026-04-27T23:04:08Z
NX,QUANEX BUILDING PRODUCTS CORPORATION,0001423221,CY2025Q4,-4071000,CY2024Q4,-14885000,72.65,LOSS,,0001423221-26-000017,2026-04-27T23:04:08Z
CALY,CALLAWAY GOLF COMPANY,0000837465,CY2025Q4,-417000000,CY2024Q4,-1512700000,72.43,LOSS,,0000837465-26-000010,2026-04-27T23:04:08Z
CMTL,COMTECH TELECOMMUNICATIONS CORP /DE/,0000023197,CY2025Q4,-13635000,CY2024Q4,-48739000,72.02,LOSS,,0000023197-26-000037,2026-04-27T23:04:08Z
GAINI,GLADSTONE INVESTMENT CORPORATION\DE,0001321741,CY2025Q4,65898000,CY2024Q4,38490000,71.21,PROFIT,,0001321741-26-000005,2026-04-27T23:04:08Z
AMAT,APPLIED MATERIALS INC /DE,0000006951,CY2025Q4,2026000000,CY2024Q4,1185000000,70.97,PROFIT,,0001628280-26-009694,2026-04-27T23:04:08Z
UI,UBIQUITI INC.,0001511737,CY2025Q4,233610000,CY2024Q4,136795000,70.77,PROFIT,,0001511737-26-000014,2026-04-27T23:04:08Z
FIVN,"Five9, Inc.",0001288847,CY2025Q4,19713000,CY2024Q4,11577000,70.28,PROFIT,,0001288847-26-000023,2026-04-27T23:04:08Z
AYR,AIRCASTLE LIMITED,0001362988,CY2025Q4,30692000,CY2024Q4,18095000,69.62,PROFIT,,0001628280-26-001933,2026-04-27T23:04:08Z
IMKTA,"INGLES MARKETS, INCORPORATED",0000050493,CY2025Q4,28128370,CY2024Q4,16588340,69.57,PROFIT,,0000050493-26-000010,2026-04-27T23:04:08Z
CRWS,"Crown Crafts, Inc.",0000025895,CY2025Q4,1510000,CY2024Q4,893000,69.09,PROFIT,,0001437749-26-003701,2026-04-27T23:04:08Z
VEL,"Velocity Financial, Inc.",0001692376,CY2025Q4,34797000,CY2024Q4,20587000,69.02,PROFIT,,0001193125-26-102677,2026-04-27T23:04:08Z
EGHT,"8x8, INC.",0001023731,CY2025Q4,5090000,CY2024Q4,3022000,68.43,PROFIT,,0001023731-26-000010,2026-04-27T23:04:08Z
MCLE,Medicale Corp.,0001827855,CY2025Q4,-5290,CY2024Q4,-16680,68.29,LOSS,,0001683168-26-001056,2026-04-27T23:04:08Z
CLFD,"CLEARFIELD, INC.",0000796505,CY2025Q4,-614000,CY2024Q4,-1906000,67.79,LOSS,,0001171843-26-000700,2026-04-27T23:04:08Z
VRSSF,VERSES AI INC.,0001879001,CY2025Q4,-5476661,CY2024Q4,-16811050,67.42,LOSS,,0001493152-26-007628,2026-04-27T23:04:08Z
MGLD,"THE MARYGOLD COMPANIES, INC.",0001005101,CY2025Q4,-576000,CY2024Q4,-1747000,67.03,LOSS,,0001493152-26-005255,2026-04-27T23:04:08Z
LEE,"LEE ENTERPRISES, INC",0000058361,CY2025Q4,-5611000,CY2024Q4,-16748000,66.50,LOSS,,0000058361-26-000014,2026-04-27T23:04:08Z
KEYS,"KEYSIGHT TECHNOLOGIES, INC.",0001601046,CY2025Q4,281000000,CY2024Q4,169000000,66.27,PROFIT,,0001601046-26-000008,2026-04-27T23:04:08Z
ROK,"Rockwell Automation, Inc.",0001024478,CY2025Q4,305000000,CY2024Q4,184000000,65.76,PROFIT,,0001024478-26-000005,2026-04-27T23:04:08Z
VRDR,"Verde Resources, Inc.",0001506929,CY2025Q4,-931376,CY2024Q4,-2694302,65.43,LOSS,,0001640334-26-000312,2026-04-27T23:04:08Z
GHST,GHST World Inc.,0001121795,CY2025Q4,-15935,CY2024Q4,-45714,65.14,LOSS,,0001079973-26-000196,2026-04-27T23:04:08Z
PIPR,PIPER SANDLER COMPANIES,0001230245,CY2025Q4,113968000,CY2024Q4,69059000,65.03,PROFIT,,0001230245-26-000013,2026-04-27T23:04:08Z
PROV,"PROVIDENT FINANCIAL HOLDINGS, INC.",0001010470,CY2025Q4,1436000,CY2024Q4,872000,64.68,PROFIT,,0001010470-26-000003,2026-04-27T23:04:08Z
HFBL,"HOME FEDERAL BANCORP, INC. OF LOUISIANA",0001500375,CY2025Q4,1675000,CY2024Q4,1020000,64.22,PROFIT,,0001140361-26-005040,2026-04-27T23:04:08Z
OCC,OPTICAL CABLE CORPORATION,0001000230,CY2025Q4,-397529,CY2024Q4,-1107431,64.10,LOSS,,0001437749-26-007463,2026-04-27T23:04:08Z
SNEX,StoneX Group Inc.,0000913760,CY2025Q4,139000000,CY2024Q4,85100000,63.34,PROFIT,,0000913760-26-000017,2026-04-27T23:04:08Z
QMCO,QUANTUM CORP /DE/,0000709283,CY2025Q4,-27843000,CY2024Q4,-75300000,63.02,LOSS,,0001628280-26-008558,2026-04-27T23:04:08Z
IMAQW,INTERNATIONAL MEDIA ACQUISITION CORP.,0001846235,CY2025Q4,-59590,CY2024Q4,-160073,62.77,LOSS,,0001213900-26-012330,2026-04-27T23:04:08Z
ASRV,AMERISERV FINANCIAL INC /PA/,0000707605,CY2025Q4,1442000,CY2024Q4,889000,62.20,PROFIT,,0001104659-26-031270,2026-04-27T23:04:08Z
ALCO,"ALICO, INC.",0000003545,CY2025Q4,-3481000,CY2024Q4,-9167000,62.03,LOSS,,0000003545-26-000012,2026-04-27T23:04:08Z
MH,"MCGRAW HILL, INC.",0001951070,CY2025Q4,-20199000,CY2024Q4,-52928000,61.84,LOSS,,0001951070-26-000011,2026-04-27T23:04:08Z
PANW,"PALO ALTO NETWORKS, INC",0001327567,CY2025Q4,432000000,CY2024Q4,267000000,61.80,PROFIT,,0001327567-26-000005,2026-04-27T23:04:08Z
CVLT,"Commvault Systems, Inc",0001169561,CY2025Q4,17782000,CY2024Q4,11021000,61.35,PROFIT,,0001169561-26-000006,2026-04-27T23:04:08Z
AFRM,"Affirm Holdings, Inc.",0001820953,CY2025Q4,129586000,CY2024Q4,80360000,61.26,PROFIT,,0001628280-26-005855,2026-04-27T23:04:08Z
FUNI,"Hypha Labs, Inc.",0001502966,CY2025Q4,-521638,CY2024Q4,-1339641,61.06,LOSS,,0001493152-26-007109,2026-04-27T23:04:08Z
MPTI,"M-tron Industries, Inc.",0001902314,CY2025Q4,3425000,CY2024Q4,2139000,60.12,PROFIT,,0001437749-26-009844,2026-04-27T23:04:08Z
WOLF,"WOLFSPEED, INC.",0000895419,CY2025Q4,-150600000,CY2024Q4,-372200000,59.54,LOSS,,0000895419-26-000016,2026-04-27T23:04:08Z
MSFT,MICROSOFT CORPORATION,0000789019,CY2025Q4,38458000000,CY2024Q4,24108000000,59.52,PROFIT,,0001193125-26-027207,2026-04-27T23:04:08Z
SFIX,"STITCH FIX, INC.",0001576942,CY2025Q4,-2654000,CY2024Q4,-6529000,59.35,LOSS,,0001628280-26-017247,2026-04-27T23:04:08Z
GIPL,GLOBAL INNOVATIVE PLATFORMS INC.,0001837774,CY2025Q4,-49429,CY2024Q4,-120467,58.97,LOSS,,0001731122-26-000257,2026-04-27T23:04:08Z
KPEA,KUN PENG INTERNATIONAL LTD.,0001502557,CY2025Q4,-265577,CY2024Q4,-645478,58.86,LOSS,,0001493152-26-006743,2026-04-27T23:04:08Z
WLSS,WELSIS CORP.,0001887912,CY2025Q4,-10020,CY2024Q4,-24256,58.69,LOSS,,0001640334-26-000307,2026-04-27T23:04:08Z
PWDY,"POWERDYNE INTERNATIONAL, INC.",0001435617,CY2025Q4,-19808,CY2024Q4,-47720,58.49,LOSS,,0001493152-26-015155,2026-04-27T23:04:08Z
WNEB,"Western New England Bancorp, Inc.",0001157647,CY2025Q4,5209000,CY2024Q4,3288000,58.42,PROFIT,,0001999371-26-006029,2026-04-27T23:04:08Z
PTON,"Peloton Interactive, Inc.",0001639825,CY2025Q4,-38800000,CY2024Q4,-92000000,57.83,LOSS,,0001639825-26-000008,2026-04-27T23:04:08Z
MWAI,"MEDWELLAI, INC.",0001520118,CY2025Q4,-287519,CY2024Q4,-673911,57.34,LOSS,,0001477932-26-000970,2026-04-27T23:04:08Z
HCKT,"Hackett Group, Inc.",0001057379,CY2025Q4,5592000,CY2024Q4,3564000,56.90,PROFIT,,0001193125-26-082863,2026-04-27T23:04:08Z
HYSR,"SUNHYDROGEN, INC.",0001481028,CY2025Q4,-1498448,CY2024Q4,-3471062,56.83,LOSS,,0001213900-26-015703,2026-04-27T23:04:08Z
BEN,"FRANKLIN RESOURCES, INC.",0000038777,CY2025Q4,255500000,CY2024Q4,163600000,56.17,PROFIT,,0000038777-26-000033,2026-04-27T23:04:08Z
SYK,STRYKER CORP,0000310764,CY2025Q4,849000000,CY2024Q4,546000000,55.49,PROFIT,,0000310764-26-000010,2026-04-27T23:04:08Z
BLIS,"NAPC Defense, Inc.",0001703625,CY2025Q4,-290266,CY2024Q4,-639212,54.59,LOSS,,0001199835-26-000054,2026-04-27T23:04:08Z
RSKIA,"GEORGE RISK INDUSTRIES, INC.",0000084112,CY2025Q4,2480000,CY2024Q4,1607000,54.32,PROFIT,,0001493152-26-010459,2026-04-27T23:04:08Z
FREVS,"FIRST REAL ESTATE INVESTMENT TRUST OF NEW JERSEY, INC.",0000036840,CY2025Q4,943000,CY2024Q4,614000,53.58,PROFIT,,0001174947-26-000378,2026-04-27T23:04:08Z
WWD,"WOODWARD, INC.",0000108312,CY2025Q4,133719000,CY2024Q4,87091000,53.54,PROFIT,,0001193125-26-037182,2026-04-27T23:04:08Z
TBNRL,Tamboran Resources Corporation,0001997652,CY2025Q4,-6613000,CY2024Q4,-14167000,53.32,LOSS,,0001628280-26-007263,2026-04-27T23:04:08Z
AVXL,ANAVEX LIFE SCIENCES CORP.,0001314052,CY2025Q4,-5681000,CY2024Q4,-12111000,53.09,LOSS,,0001731122-26-000200,2026-04-27T23:04:08Z
LSEB,LSEB CREATIVE CORP.,0001888740,CY2025Q4,-27653,CY2024Q4,-57877,52.22,LOSS,,0001683168-26-001244,2026-04-27T23:04:08Z
ADMT,"ADM TRONICS UNLIMITED, INC.",0000849401,CY2025Q4,-114856,CY2024Q4,-237677,51.68,LOSS,,0001437749-26-004097,2026-04-27T23:04:08Z
CMCO,Columbus McKinnon Corporation,0001005229,CY2025Q4,5998000,CY2024Q4,3960000,51.46,PROFIT,,0001005229-26-000011,2026-04-27T23:04:08Z
OYCG,OYOCAR GROUP INC.,0001994582,CY2025Q4,-15237,CY2024Q4,-30973,50.81,LOSS,,0001477932-26-002152,2026-04-27T23:04:08Z
MGYR,"Magyar Bancorp, Inc.",0001337068,CY2025Q4,3136000,CY2024Q4,2085000,50.41,PROFIT,,0001174947-26-000170,2026-04-27T23:04:08Z
FCAP,"FIRST CAPITAL, INC.",0001070296,CY2025Q4,4879000,CY2024Q4,3262000,49.57,PROFIT,,0001104659-26-037802,2026-04-27T23:04:08Z
WBHC,WILSON BANK HOLDING CO,0000885275,CY2025Q4,22321000,CY2024Q4,14939000,49.41,PROFIT,,0001193125-26-082893,2026-04-27T23:04:08Z
CASY,"CASEY'S GENERAL STORES, INC.",0000726958,CY2025Q4,130073000,CY2024Q4,87097000,49.34,PROFIT,,0000726958-26-000010,2026-04-27T23:04:08Z
MOBXW,"MOBIX LABS, INC.",0001855467,CY2025Q4,-10125000,CY2024Q4,-19839000,48.96,LOSS,,0001493152-26-019180,2026-04-27T23:04:08Z
GFLT,"GenFlat Holdings, Inc.",0001796949,CY2025Q4,-430200,CY2024Q4,-840917,48.84,LOSS,,0001683168-26-001003,2026-04-27T23:04:08Z
TLRY,"Tilray Brands, Inc.",0001731348,CY2025Q4,-44931000,CY2024Q4,-85342000,47.35,LOSS,,0001437749-26-000902,2026-04-27T23:04:08Z
INTU,INTUIT INC.,0000896878,CY2025Q4,693000000,CY2024Q4,471000000,47.13,PROFIT,,0000896878-26-000014,2026-04-27T23:04:08Z
ESP,ESPEY MFG. & ELECTRONICS CORP.,0000033533,CY2025Q4,2805109,CY2024Q4,1908499,46.98,PROFIT,,0001174947-26-000152,2026-04-27T23:04:08Z
WS,"WORTHINGTON STEEL, INC.",0001968487,CY2025Q4,18800000,CY2024Q4,12800000,46.88,PROFIT,,0001193125-26-007694,2026-04-27T23:04:08Z
ENTA,"ENANTA PHARMACEUTICALS, INC",0001177648,CY2025Q4,-11938000,CY2024Q4,-22290000,46.44,LOSS,,0001193125-26-046502,2026-04-27T23:04:08Z
LGCY,LEGACY EDUCATION INC.,0001836754,CY2025Q4,2042701,CY2024Q4,1399046,46.01,PROFIT,,0001493152-26-006392,2026-04-27T23:04:08Z
JBL,JABIL INC,0000898293,CY2025Q4,146000000,CY2024Q4,100000000,46.00,PROFIT,,0001628280-26-001450,2026-04-27T23:04:08Z
PFGC,Performance Food Group Company,0001618673,CY2025Q4,61700000,CY2024Q4,42400000,45.52,PROFIT,,0001193125-26-037614,2026-04-27T23:04:08Z
AGTX,AGENTIX CORP.,0001603345,CY2025Q4,-78595,CY2024Q4,-143894,45.38,LOSS,,0001477932-26-000845,2026-04-27T23:04:08Z
PLUS,ePlus inc.,0001022408,CY2025Q4,35052000,CY2024Q4,24133000,45.25,PROFIT,,0001140361-26-003725,2026-04-27T23:04:08Z
GRCE,"Grace Therapeutics, Inc.",0001444192,CY2025Q4,-2315000,CY2024Q4,-4155000,44.28,LOSS,,0001140361-26-004924,2026-04-27T23:04:08Z
LTRX,"LANTRONIX, INC.",0001114925,CY2025Q4,-1330000,CY2024Q4,-2372000,43.93,LOSS,,0001683168-26-000774,2026-04-27T23:04:08Z
KRNY,KEARNY FINANCIAL CORP.,0001617242,CY2025Q4,9449000,CY2024Q4,6566000,43.91,PROFIT,,0001617242-26-000004,2026-04-27T23:04:08Z
XAIR,"BEYOND AIR, INC.",0001641631,CY2025Q4,-7336000,CY2024Q4,-13032000,43.71,LOSS,,0001493152-26-006688,2026-04-27T23:04:08Z
RNGC,RANGER GOLD CORP.,0001434740,CY2025Q4,-4678,CY2024Q4,-8259,43.36,LOSS,,0001477932-26-000989,2026-04-27T23:04:08Z
MAGN,Magnera Corporation,0000041719,CY2025Q4,-34000000,CY2024Q4,-60000000,43.33,LOSS,,0000041719-26-000014,2026-04-27T23:04:08Z
PRSI,"PORTSMOUTH SQUARE, INC.",0000079661,CY2025Q4,-2291000,CY2024Q4,-4036000,43.24,LOSS,,0001493152-26-006415,2026-04-27T23:04:08Z
JVA,"COFFEE HOLDING CO., INC.",0001007019,CY2025Q4,1648320,CY2024Q4,1153256,42.93,PROFIT,,0001493152-26-010270,2026-04-27T23:04:08Z
EZPW,"EZCORP, Inc.",0000876523,CY2025Q4,44304000,CY2024Q4,31016000,42.84,PROFIT,,0000876523-26-000010,2026-04-27T23:04:08Z
TEL,TE CONNECTIVITY PLC,0001385157,CY2025Q4,750000000,CY2024Q4,528000000,42.05,PROFIT,,0001104659-26-006062,2026-04-27T23:04:08Z
INTA,"Intapp, Inc.",0001565687,CY2025Q4,-5934000,CY2024Q4,-10217000,41.92,LOSS,,0001565687-26-000014,2026-04-27T23:04:08Z
COHR,Coherent Corp.,0000820318,CY2025Q4,146717000,CY2024Q4,103385000,41.91,PROFIT,,0000820318-26-000006,2026-04-27T23:04:08Z
BTCY,BIOTRICITY INC.,0001630113,CY2025Q4,-717067,CY2024Q4,-1229154,41.66,LOSS,,0001493152-26-006211,2026-04-27T23:04:08Z
HOPE,"HOPE BANCORP, INC.",0001128361,CY2025Q4,34466000,CY2024Q4,24337000,41.62,PROFIT,,0001128361-26-000011,2026-04-27T23:04:08Z
LEXX,LEXARIA BIOSCIENCE CORP.,0001348362,CY2025Q4,-1595007,CY2024Q4,-2703699,41.01,LOSS,,0001640334-26-000080,2026-04-27T23:04:08Z
OKMN,OKMIN RESOURCES INC.,0001848334,CY2025Q4,-129161,CY2024Q4,-218757,40.96,LOSS,,0001079973-26-000253,2026-04-27T23:04:08Z
NDSN,NORDSON CORPORATION,0000072331,CY2025Q4,133382000,CY2024Q4,94652000,40.92,PROFIT,,0000072331-26-000014,2026-04-27T23:04:08Z
ANGO,"AngioDynamics, Inc.",0001275187,CY2025Q4,-6350000,CY2024Q4,-10738000,40.86,LOSS,,0001628280-26-023008,2026-04-27T23:04:08Z
VERU,VERU INC.,0000863894,CY2025Q4,-5332579,CY2024Q4,-8945347,40.39,LOSS,,0001437749-26-003725,2026-04-27T23:04:08Z
ELMD,"ELECTROMED, INC.",0001488917,CY2025Q4,2761000,CY2024Q4,1968000,40.29,PROFIT,,0001437749-26-003635,2026-04-27T23:04:08Z
NCPLW,NETCAPITAL INC.,0001414767,CY2025Q4,-1812844,CY2024Q4,-3006537,39.70,LOSS,,0001493152-26-011686,2026-04-27T23:04:08Z
FNLC,"FIRST BANCORP, INC",0000765207,CY2025Q4,10172000,CY2024Q4,7282000,39.69,PROFIT,,0000765207-26-000067,2026-04-27T23:04:08Z
KLAC,KLA CORPORATION,0000319201,CY2025Q4,1145682000,CY2024Q4,824527000,38.95,PROFIT,,0000319201-26-000008,2026-04-27T23:04:08Z
DAN,Dana Incorporated,0000026780,CY2025Q4,-50000000,CY2024Q4,-80000000,37.50,LOSS,,0001437749-26-006076,2026-04-27T23:04:08Z
CCNEP,CNB FINANCIAL CORP/PA,0000736772,CY2025Q4,20704000,CY2024Q4,15064000,37.44,PROFIT,,0000736772-26-000031,2026-04-27T23:04:08Z
GCBC,"GREENE COUNTY BANCORP, INC.",0001070524,CY2025Q4,10292000,CY2024Q4,7490000,37.41,PROFIT,,0001140361-26-004189,2026-04-27T23:04:08Z
TPET,TRIO PETROLEUM CORP,0001898766,CY2025Q4,-1012629,CY2024Q4,-1615525,37.32,LOSS,,0001493152-26-010535,2026-04-27T23:04:08Z
MOG-B,MOOG Inc.,0000067887,CY2025Q4,78851000,CY2024Q4,57526000,37.07,PROFIT,,0001628280-26-004327,2026-04-27T23:04:08Z
VUZI,Vuzix Corp,0001463972,CY2025Q4,-8615000,CY2024Q4,-13656000,36.91,LOSS,,0001104659-26-027163,2026-04-27T23:04:08Z
SGLA,SINO GREEN LAND CORPORATION,0001433551,CY2025Q4,-226701,CY2024Q4,-358644,36.79,LOSS,,0001493152-26-006527,2026-04-27T23:04:08Z
UBSI,UNITED BANKSHARES INC/WV,0000729986,CY2025Q4,128828000,CY2024Q4,94408000,36.46,PROFIT,,0001193125-26-081470,2026-04-27T23:04:08Z
ALMU,"AELUMA, INC.",0001828805,CY2025Q4,-1853000,CY2024Q4,-2895000,35.99,LOSS,,0001213900-26-014999,2026-04-27T23:04:08Z
WAFDP,"WAFD, INC.",0000936528,CY2025Q4,64196000,CY2024Q4,47267000,35.82,PROFIT,,0000936528-26-000020,2026-04-27T23:04:08Z
SAJ,SARATOGA INVESTMENT CORP.,0001377936,CY2025Q4,11999984,CY2024Q4,8834942,35.82,PROFIT,,0001213900-26-002153,2026-04-27T23:04:08Z
STEP,STEPSTONE GROUP INC.,0001796022,CY2025Q4,-123451000,CY2024Q4,-192015000,35.71,LOSS,,0001628280-26-005769,2026-04-27T23:04:08Z
ONEW,OneWater Marine Inc.,0001772921,CY2025Q4,-7711000,CY2024Q4,-11971000,35.59,LOSS,,0001772921-26-000022,2026-04-27T23:04:08Z
EACO,EACO CORPORATION,0000784539,CY2025Q4,9320000,CY2024Q4,6888000,35.31,PROFIT,,0001104659-26-042138,2026-04-27T23:04:08Z
COLL,"Collegium Pharmaceutical, Inc.",0001267565,CY2025Q4,16963000,CY2024Q4,12536000,35.31,PROFIT,,0001628280-26-011992,2026-04-27T23:04:08Z
FUST,FUSE GROUP HOLDING INC.,0001636051,CY2025Q4,-32492,CY2024Q4,-50203,35.28,LOSS,,0001185185-26-000546,2026-04-27T23:04:08Z
MCK,McKESSON CORPORATION,0000927653,CY2025Q4,1186000000,CY2024Q4,879000000,34.93,PROFIT,,0000927653-26-000017,2026-04-27T23:04:08Z
AMST,AMESITE INC.,0001807166,CY2025Q4,-732548,CY2024Q4,-1121637,34.69,LOSS,,0001213900-26-012916,2026-04-27T23:04:08Z
UNTY,"Unity Bancorp, Inc.",0000920427,CY2025Q4,15472000,CY2024Q4,11505000,34.48,PROFIT,,0000920427-26-000012,2026-04-27T23:04:08Z
MMEX,MMEX RESOURCES CORPORATION,0001440799,CY2025Q4,-349850,CY2024Q4,-531555,34.18,LOSS,,0001477932-26-001284,2026-04-27T23:04:08Z
