market_id,market,contract,last,yes,no,prev_close,delta,date_end,status,captured_at
8246,Who will be the next Supreme Court nominee?,Amul Thapar,0.14,0.12,0.9,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8298,Who will win the 2026 Minnesota Republican nomination for governor?,Mike Lindell,0.14,0.19,0.86,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8461,When will the House impeach Trump again?,Not by 1/20/29,0.14,0.15,0.87,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8479,How many vetoes will Trump issue in 2026?,3 vetoes,0.14,0.16,0.87,0.14,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8479,How many vetoes will Trump issue in 2026?,4 or more  vetoes,0.14,0.15,0.88,0.14,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,3 votes,0.14,0.14,0.87,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8549,Will Trump pardon Elon Musk in 2026?,Will Trump pardon Elon Musk in 2026?,0.14,0.11,0.96,0.14,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8654,Who will place first in the California Governor's primary?,Xavier Becerra,0.14,0.32,0.95,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8654,Who will place first in the California Governor's primary?,Matt Mahan,0.14,0.11,0.97,0.14,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Marco Rubio,0.13,0.14,0.88,0.13,0.0,NA,Open,2026-04-27T22:54:56Z
8228,Which party will win the 2026 US Senate election in Florida?,Democratic,0.13,0.14,0.88,0.13,0.0,NA,Open,2026-04-27T22:54:56Z
8622,Who will win the Republican nomination in the AL-01 House primary?,Rhett Marques,0.13,0.94,0.94,0.13,0.0,NA,Open,2026-04-27T22:54:56Z
8623,Will Hunt endorse Cornyn or Paxton in the Texas Republican Senate runoff?,Ken Paxton,0.13,0.83,0.9,0.13,0.0,NA,Open,2026-04-27T22:54:56Z
8707,Will Trump meet with Pope Leo in 2026?,Will Trump meet with Pope Leo in 2026?,0.13,0.25,0.87,0.13,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,203 to 207,0.12,0.13,0.88,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,A. Ocasio-Cortez,0.12,0.12,0.89,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Matt Mahan,0.12,0.11,0.91,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8207,Who will win the 2026 Maine Democratic nomination for governor?,Shenna Bellows,0.12,0.14,0.89,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8418,Which party will win the 2026 election for governor of Texas?,Democratic,0.12,0.12,0.92,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8445,How many Indiana GOP Senators opposing redistricting will win 2026 primaries?,7 or more,0.12,0.91,0.88,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8488,Will any country announce that it is leaving NATO in 2026?,Will any country announce that it is leaving NATO in 2026?,0.12,0.22,0.87,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8490,Which party will win the 2026 House special election in California's 1st CD?,Democratic,0.12,0.39,0.89,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8612,Will the House vote to restrict the use of force on Iran by June 30?,Will the House vote to restrict the use of force on Iran by ,0.12,0.39,0.95,0.12,0.0,2026-06-30,Open,2026-04-27T22:54:56Z
8620,"Who will win the Democratic primary in the Washington, DC mayoral election?",Janeese Lewis George,0.12,0.95,0.8,0.12,0.0,NA,Open,2026-04-27T22:54:56Z
8660,Will a law restricting sports trades on prediction markets be enacted in 2026?,Will a law restricting sports trades on prediction markets b,0.12,0.12,0.89,0.12,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,198 to 202,0.11,0.12,0.89,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8178,Who will win the 2026 Georgia Republican Senate nomination?,Derek Dooley,0.11,0.11,0.97,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8245,Who will win the 2026 election for governor of Alaska?,Nancy Dahlstrom,0.11,0.18,0.9,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8351,Who will win the 2026 New Hampshire Republican Senate nomination?,Scott Brown,0.11,0.09,0.94,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8390,Which party will win the 2026 US Senate election in Arkansas?,Democratic,0.11,0.12,0.94,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8396,Which party will win the 2026 US Senate election in Kansas?,Democratic,0.11,0.12,0.89,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8445,How many Indiana GOP Senators opposing redistricting will win 2026 primaries?,5,0.11,0.99,0.9,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8445,How many Indiana GOP Senators opposing redistricting will win 2026 primaries?,6,0.11,0.89,0.81,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8598,Who will win the Democratic nomination in the NY-17 House primary?,Beth Davidson,0.11,0.97,0.95,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,≤47 and ≤217,0.11,0.1,0.91,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8701,Will the US announce in 2026 it is closing a military base in Germany or Spain?,Will the US announce in 2026 it is closing a military base i,0.11,0.22,0.9,0.11,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8709,What will be the matchup in the 2026 California governor's election?,Becerra v. Hilton,0.11,0.61,0.89,0.11,0.0,NA,Open,2026-04-27T22:54:56Z
8761,"Trump's DDHQ job approval rating on May 1? (New URL, see Rules)",40.0% to 40.2%,0.11,0.16,0.93,,,05/01/2026,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,193 to 197,0.1,0.11,0.91,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8162,Which party will win the 2026 US Senate election in Minnesota?,Republican,0.1,0.11,0.91,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8183,Which party will win the 2026 US House election in Nebraska's 2nd District?,Republican,0.1,0.09,0.92,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8230,Who will win the 2026 Kentucky Republican Senate nomination?,Daniel Cameron,0.1,0.13,0.93,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8233,Who will win the 2026 South Carolina Republican nomination for governor?,Ralph Norman,0.1,0.1,0.91,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8374,Who will win the 2026 Florida Republican nomination for governor?,James Fishback,0.1,0.11,0.9,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8445,How many Indiana GOP Senators opposing redistricting will win 2026 primaries?,0,0.1,0.11,0.91,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,10 or more votes,0.1,0.17,0.96,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8591,Will Prince Andrew testify publicly before Congress in 2026?,Will Prince Andrew testify publicly before Congress in 2026?,0.1,0.1,0.95,0.1,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8609,Who will be Prime Minister of the United Kingdom after Kier Starmer?,Nigel Farage,0.1,0.1,0.92,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,51-53 and ≥248 ,0.1,0.11,0.9,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8668,How many of these Elizabeth Warren endorsees will win Senate primaries?,0,0.1,0.1,0.98,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8684,What will be the margin in the Virginia redistricting referendum?,Approve 14% - 16%,0.1,0.01,,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8694,Will Jon Husted or Sherrod Brown win more votes in the Ohio Senate primaries?,Sherrod Brown,0.1,0.97,0.63,0.1,0.0,NA,Open,2026-04-27T22:54:56Z
8743,What will President Trump's RCP job approval rating be on April 29?,41.0% to 41.2%,0.1,0.1,0.93,0.1,0.0,04/29/2026,Open,2026-04-27T22:54:56Z
8163,How many Senate seats will the GOP control after the 2026 midterms?,52,0.09,0.09,0.92,0.09,0.0,NA,Open,2026-04-27T22:54:56Z
8246,Who will be the next Supreme Court nominee?,Aileen Cannon,0.09,0.1,0.96,0.09,0.0,NA,Open,2026-04-27T22:54:56Z
8574,Will James Fishback be removed from the primary ballot by June 30?,Will James Fishback be removed from the primary ballot by Ju,0.09,0.49,0.89,0.09,0.0,2026-06-30,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,Howard Lutnick,0.09,0.98,0.91,0.09,0.0,NA,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,208 to 212,0.08,0.09,0.92,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Andy Beshear,0.08,0.08,0.93,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8166,Who will win the 2026 election for governor of California?,Steve Hilton,0.08,0.08,0.94,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,A. Ocasio-Cortez,0.08,0.09,0.92,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8205,Who will win the 2026 Maine Republican nomination for governor?,Jonathan Bush,0.08,0.31,0.93,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8246,Who will be the next Supreme Court nominee?,Emil Bove,0.08,0.12,0.92,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8386,Which party will win the 2026 US Senate election in Kentucky?,Democratic,0.08,0.09,0.94,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8391,Which party will win the 2026 US Senate election in Oklahoma?,Democratic,0.08,0.1,0.98,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8448,Which party will win the 2026 election for governor of Alabama?,Democratic,0.08,0.09,0.92,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8580,Who will win the 2026 Georgia Democratic nomination for governor?,Geoff Duncan,0.08,0.08,0.94,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8656,Which of these Democratic candidates will announce a 2028 POTUS run first?,Pete Buttigieg,0.08,0.18,0.93,0.08,0.0,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Tucker Carlson,0.07,0.07,0.94,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Josh Shapiro,0.07,0.08,0.93,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Jon Ossoff,0.07,0.08,0.93,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8174,Which party will win the 2026 US Senate election in Virginia?,Republican,0.07,0.07,0.96,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8297,Which party will win the 2026 election for governor of Minnesota?,Republican,0.07,0.08,0.95,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8474,Which party will win the 2026 election for governor of New Mexico?,Republican,0.07,0.13,0.95,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8515,Will SCOTUS strike down transgender sports bans?,Will SCOTUS strike down transgender sports bans?,0.07,0.07,0.97,0.07,0.0,2026-08-14,Open,2026-04-27T22:54:56Z
8620,"Who will win the Democratic primary in the Washington, DC mayoral election?",Kenyan McDuffie,0.07,0.83,0.94,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8630,Who will win the 2026 Oklahoma Republican Senate nomination?,Matt Pinnell,0.07,0.22,,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8630,Who will win the 2026 Oklahoma Republican Senate nomination?,T. W. Shannon,0.07,0.79,,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,48-50 and ≤217,0.07,0.07,0.95,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
8644,Who will win the South Carolina primary for Lindsey Graham's Senate seat?,Mark Lynch,0.07,0.1,0.93,0.07,0.0,NA,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,213 to 217,0.06,0.07,0.94,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8190,Which party will win the 2026 US House election in Arizona's 6th District?,Republican,0.06,0.25,0.94,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8205,Who will win the 2026 Maine Republican nomination for governor?,Garrett Mason,0.06,0.12,0.95,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8215,Which party will win the 2026 election for governor of New York?,Republican,0.06,0.07,0.95,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8248,Who will win the 2026 Tennessee Republican nomination for governor?,John Rose,0.06,0.1,0.94,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8294,Who will win the 2026 Wisconsin Democratic nomination for governor?,Sara Rodriguez,0.06,0.15,0.94,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8375,Which party will win the 2026 US Senate election in South Carolina?,Democratic,0.06,0.15,0.95,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8389,Which party will win the 2026 US Senate election in Louisiana?,Democratic,0.06,0.1,0.95,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8412,Which party will win the 2026 election for governor of Pennsylvania?,Republican,0.06,0.09,0.95,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8414,Will SCOTUS side with Trump on birthright citizenship?,Will SCOTUS side with Trump on birthright citizenship?,0.06,0.06,0.95,0.06,0.0,2026-07-10,Open,2026-04-27T22:54:56Z
8443,Who will win the Democratic nomination in the TX-18 House primary?,Al Green,0.06,0.27,0.95,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8445,How many Indiana GOP Senators opposing redistricting will win 2026 primaries?,2,0.06,0.07,0.97,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8461,When will the House impeach Trump again?,Before 2027,0.06,0.09,0.93,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Xi Jinping,0.06,0.1,0.94,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Lee Jae Myung,0.06,0.43,0.95,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8597,Will California Dems get shut out of the 2026 governor's race?,Will California Dems get shut out of the 2026 Gubernatorial ,0.06,0.08,0.93,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8604,Who will win the OH-09 Republican primary?,Josh Williams,0.06,0.99,0.94,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8604,Who will win the OH-09 Republican primary?,Madison Sheahan,0.06,0.98,0.92,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8656,Which of these Democratic candidates will announce a 2028 POTUS run first?,Gavin Newsom,0.06,0.42,0.93,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8666,Will Vivek Ramaswamy or Amy Acton win more votes in the Ohio gov primaries?,Vivek Ramaswamy,0.06,0.28,0.94,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8687,Who will Trump nominate to replace Pam Bondi as Attorney General?,Mike Lee,0.06,0.11,0.94,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
8705,Will the Pope excommunicate JD Vance before 2028?,Will the Pope excommunicate JD Vance before 2028?,0.06,0.05,0.97,0.06,0.0,2027-12-31,Open,2026-04-27T22:54:56Z
8710,Will Matt Mahan advance to the general election for governor of California?,Will Matt Mahan advance to the general election for governor,0.06,0.3,0.93,0.06,0.0,NA,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,218 to 222,0.05,0.06,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Ron DeSantis,0.05,0.06,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Pete Buttigieg,0.05,0.06,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,JB Pritzker,0.05,0.05,0.96,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8163,How many Senate seats will the GOP control after the 2026 midterms?,53,0.05,0.06,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8197,Who will win the 2026 Iowa Republican Senate nomination?,Jim Carlin,0.05,0.04,0.99,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8256,Who will win the 2026 Maine Democratic Senate nomination?,Janet Mills,0.05,0.07,0.94,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,Brian Kemp,0.05,0.04,0.97,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8381,Which party will win the 2026 US Senate election in Massachusetts?,Republican,0.05,0.05,0.97,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8383,Which party will win the 2026 US Senate election in New Jersey?,Republican,0.05,0.06,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8385,Which party will win the 2026 US Senate election in Tennessee?,Democratic,0.05,0.09,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8388,Which party will win the 2026 US Senate election in Mississippi?,Democratic,0.05,0.07,0.97,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8401,Which party will win the 2026 election for governor of Connecticut?,Republican,0.05,0.05,0.96,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8407,Which party will win the 2026 US Senate election in Delaware?,Republican,0.05,0.05,0.98,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8452,Who will win the 2026 Minnesota Republican Senate nomination?,Adam Schwarze,0.05,0.67,0.94,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8461,When will the House impeach Trump again?,7/1/28-1/20/29,0.05,0.06,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8476,Will Trump pardon Edward Snowden or commute his sentence before July 2026?,Will Trump pardon Edward Snowden or commute his sentence bef,0.05,0.04,0.97,0.05,0.0,2026-06-30,Open,2026-04-27T22:54:56Z
8495,Who will win the 2026 Colombian presidential election?,Paloma Valencia,0.05,0.99,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8502,Will the House vote to restrict the use of force on Greenland by June 30?,Will the House vote to restrict the use of force on Greenlan,0.05,0.06,0.96,0.05,0.0,2026-06-30,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,4 votes,0.05,0.11,0.9,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,6 votes,0.05,0.15,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,9 votes,0.05,0.08,0.93,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8527,Will SCOTUS let Trump fire Lisa Cook?,Will SCOTUS let Trump fire Lisa Cook?,0.05,0.05,0.97,0.05,0.0,2026-07-31,Open,2026-04-27T22:54:56Z
8533,Which of these 10 Asian leaders will leave office next?,Anwar Ibrahim,0.05,0.06,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8643,Who will be the Prime Minister of Israel after the 2026 election?,Yair Lapid,0.05,0.94,0.96,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8643,Who will be the Prime Minister of Israel after the 2026 election?,Itamar Ben-Gvir,0.05,0.95,0.98,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8643,Who will be the Prime Minister of Israel after the 2026 election?,Israel Katz,0.05,0.95,0.98,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8709,What will be the matchup in the 2026 California governor's election?,Bianco v. Hilton,0.05,0.08,0.95,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8709,What will be the matchup in the 2026 California governor's election?,Becerra v. Steyer,0.05,0.65,0.97,0.05,0.0,NA,Open,2026-04-27T22:54:56Z
8737,What will the RCP Iran Action approval rating be on Apr. 28?,40.9% to 41.1%,0.05,0.7,0.95,,,04/28/2026,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,223 to 227,0.04,0.05,0.96,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Donald Trump,0.04,0.05,0.96,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Donald Trump Jr.,0.04,0.04,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,M. Taylor Greene,0.04,0.04,0.98,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Gretchen Whitmer,0.04,0.04,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Mark Kelly,0.04,0.05,0.96,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Josh Shapiro,0.04,0.05,0.96,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Kamala Harris,0.04,0.05,0.96,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Pete Buttigieg,0.04,0.05,0.96,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8203,Who will win the 2026 Georgia Republican nomination for governor?,Brad Raffensperger,0.04,0.06,0.95,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8204,Who will win the 2026 Michigan Republican nomination for governor?,Mike Cox,0.04,0.04,0.98,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8205,Who will win the 2026 Maine Republican nomination for governor?,Shawn Moody,0.04,0.19,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8205,Who will win the 2026 Maine Republican nomination for governor?,Bruce Poliquin,0.04,0.1,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8246,Who will be the next Supreme Court nominee?,Neomi Rao,0.04,0.04,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8246,Who will be the next Supreme Court nominee?,Mike Lee,0.04,0.03,0.99,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,Ron DeSantis,0.04,0.05,0.96,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8357,Who will win the 2028 Republican presidential primary in New Hampshire?,M. Taylor Greene,0.04,0.04,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8364,Who will win the Democratic nomination in the NY-12 House primary?,George Conway,0.04,0.05,0.98,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8376,Which party will win the 2026 US Senate election in South Dakota?,Democratic,0.04,0.06,0.96,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8399,Which party will win the 2026 US Senate election in Wyoming?,Democratic,0.04,0.04,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8452,Who will win the 2026 Minnesota Republican Senate nomination?,Royce White,0.04,0.04,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8460,Which party will win the 2026 election for governor of Colorado?,Republican,0.04,0.13,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8493,Will the US purchase Greenland in 2026?,Will the US purchase Greenland in 2026?,0.04,0.04,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8496,Will Trump visit Venezuela by July 1?,Will Trump visit Venezuela by July 1?,0.04,0.05,0.96,0.04,0.0,2026-07-01,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,5 votes,0.04,0.14,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,7 votes,0.04,0.1,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8521,How many tie-breaking Senate votes will JD Vance cast in 2026?,8 votes,0.04,0.1,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8559,Will Trump pardon Nicolás Maduro or commute his sentence in 2026?,Will Trump pardon Nicolás Maduro or commute his sentence in ,0.04,0.07,0.97,0.04,0.0,2026-12-31,Open,2026-04-27T22:54:56Z
8611,Will the Senate vote to restrict the use of force on Iran by June 30?,Will the Senate vote to restrict the use of force on Iran by,0.04,0.12,0.97,0.04,0.0,2026-06-30,Open,2026-04-27T22:54:56Z
8625,How many votes to confirm Kevin Warsh as Fed Chair by May 30?,56 or 57,0.04,0.11,0.95,0.04,0.0,2026-05-30,Open,2026-04-27T22:54:56Z
8626,Who will win the 2026 Texas Republican Railroad Commissioner runoff?,Bo French,0.04,0.92,0.9,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8635,How many House and Senate seats will Dems control after the 2026 midterms?,≤47 and 218-232,0.04,0.04,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8643,Who will be the Prime Minister of Israel after the 2026 election?,Gadi Eisenkot,0.04,0.95,0.99,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8643,Who will be the Prime Minister of Israel after the 2026 election?,Bezalel Smotrich,0.04,0.95,0.99,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8679,Who will win the 2026 Florida Democratic Senate nomination?,Alan Grayson,0.04,0.74,0.97,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,Scott Bessent,0.04,0.99,0.94,,,NA,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,Doug Burgum,0.04,0.04,0.99,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,Brooke Rollins,0.04,0.04,0.99,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,Scott Turner,0.04,0.04,0.99,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,Doug Collins,0.04,0.04,0.99,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
8747,Who will be the next Cabinet member to leave office?,John Ratcliffe,0.04,0.04,0.99,0.04,0.0,NA,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,233 to 237,0.03,0.03,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
7589,How many House seats will Republicans win in the 2026 midterm election?,238 or more,0.03,0.03,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8152,Who will win the 2028 Republican presidential nomination?,Tulsi Gabbard,0.03,0.03,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Rahm Emanuel,0.03,0.05,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8153,Who will win the 2028 Democratic presidential nomination?,Ro Khanna,0.03,0.04,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8163,How many Senate seats will the GOP control after the 2026 midterms?,57 or more,0.03,0.04,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Jon Ossoff,0.03,0.04,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8171,Who will win the 2028 US presidential election?,Andy Beshear,0.03,0.04,0.97,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
8179,Who will win the 2026 Michigan Republican Senate nomination?,Bill Huizenga,0.03,0.03,0.98,0.03,0.0,NA,Open,2026-04-27T22:54:56Z
