report_date,category,classification,product_type,firm,state,reason,voluntary,product_description,status,captured_at
20260311,drug,Class II,Drugs,ACME UNITED CORPORATION,CT,CGMP Deviations,Voluntary: Firm initiated,"WP WipesPlus Hand Sanitizing Wipes (Benzalkonium Chloride 0.13%), 5x7, 100 CT, Progressive Products, 211 S. Ridge Street, Rye Brook, NY 10573. NDC 67151-727-01.",Ongoing,2026-04-27T23:09:58Z
20260311,drug,Class II,Drugs,ACME UNITED CORPORATION,CT,CGMP Deviations,Voluntary: Firm initiated,"1) BZK Antiseptic Towelettes  (Benzalkonium Chloride 0.13%) 5""x7"" Piedmont Sanitizing Hand Wipes, 1,000 ea Bulk, Made in USA for: Food Service Resources, Flowery Branch, GA 30542, NDC 0924-7130-00.  2) BZK Antiseptic Towelettes  (Benzalkoni",Ongoing,2026-04-27T23:09:58Z
20260311,drug,Class II,Drugs,"Teva Pharmaceuticals USA, Inc",NJ,Failed Dissolution Specifications,Voluntary: Firm initiated,"Metoprolol Succinate Extended-Release Tablets, Rx Only, 100 mg, 100 tablets bottles (NDC: 45963-677-11) and 1,000 tablets bottles (NDC: 45963-677-96), Teva Pharmaceuticals, Parsippany, NJ 07054.",Ongoing,2026-04-27T23:09:58Z
20260311,drug,Class II,Drugs,ACME UNITED CORPORATION,CT,CGMP Deviations,Voluntary: Firm initiated,"Children's Healthcare of Atlanta, Instant Hand Sanitizing Wipe(Benzalkonium Chloride 0.13%), 1000 per case, Made in USA for Food Service Resources, Flowery Branch, GA 30542, NDC 0924-7130-00",Ongoing,2026-04-27T23:09:58Z
20260311,drug,Class I,Drugs,"ANTHONY TRINH, 123Herbals LLC",CA,Marketed Without an Approved NDA/ANDA: FDA analysis  revealed the presence of undeclared meloxicam.,Voluntary: Firm initiated,"SILINTAN 25/pills, packaged in a 25-count bottle, Shanghai Chinese Medical Works, Shanghai, China",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class I,Food,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,CA,Undeclared allergen ingredient (Wheat and Sesame),Voluntary: Firm initiated,"Fish Ball, Frozen, 40 pieces per pack, 200g Wt. UPC# 810093891338",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class II,Food,"Valley Springs Artesian Gold, LLC",WI,Water was bottled under insanitary conditions.,Voluntary: Firm initiated,"Valley Springs 100% Natural Bottled Water.  Fluoride Added.  1 Gal Net, 128 Fl. Oz.  UPC 0 31193-01301 0.  Bottled by Valley Springs/Artesian Gold, LLC, Portage WI  53901.",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class III,Food,TENGEN USA TRADING CORP,NY,Product contains undeclared cyclamates.,Voluntary: Firm initiated,"YO!MAN CUCUMBER (FRESH HUNAN FLAVOR); Ingredients: Cucumber, chili pepper, edible vegetable oil, salt, water, sugar, brewing vinegar, food additives (monosodium glutamate, sodium dehydroacetate, potassium sorbate, streptoccoccus lactis, sod",Terminated,2026-04-27T23:09:58Z
20260304,food,Class III,Food,TENGEN USA TRADING CORP,NY,Product contains undeclared cyclamates.,Voluntary: Firm initiated,"YO!MAN LETTUCE (SPICY FLAVOR); Ingredients: Lettuce, chili pepper, edible vegetable oil, salt, water, sugar, food additives (monosodium glutamate, potassium sorbate, streptoccoccus lactis,  sodium dehydroacetate, sodium D-isoacsorbate, diso",Terminated,2026-04-27T23:09:58Z
20260304,food,Class I,Food,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,CA,Undeclared allergen ingredient (Wheat and Sesame),Voluntary: Firm initiated,"Fish Ball, Frozen, 4 pieces per pack, 5lbs Wt. UPC# 810093891320",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class I,Food,"Navitas, LLC.",CA,Potential contamination with Salmonella.,Voluntary: Firm initiated,"NAVITAS ORGANICS  ORGANIC CHIA SEEDS  NET WT 8 OZ (227g)  INGREDIENTS: CERTIFIED ORGANIC CHIA SEED (SALVIA HISPANICA).  Product of Mexico/Argentina/Paraguay.  Distributed by Navitas Organics Novato, CA USA 94949  UPC: 858847000284",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class II,Food,"SLADE GORTON & CO., INC.",MA,Contaminated with Listeria monocytogenes,Voluntary: Firm initiated,Wellsley Farms Farm- Raised Atlantic Salmon Net WT. 32 oz. (2 lbs.) 907 g,Ongoing,2026-04-27T23:09:58Z
20260304,food,Class I,Food,MIN JIANG FOOD STORE INC DBA KOI KOI TRADING,CA,Undeclared allergen ingredient (Wheat and Sesame),Voluntary: Firm initiated,"Fish Ball, Frozen, 20 pieces per pack, 400g Wt. UPC# 810093891325",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class II,Food,SB FOOD LLC,MD,The products contain an unallowed color Carmoisine (E122) - Acid Red 14.,Voluntary: Firm initiated,"Yoyo  Gummy Grape Plus Flavor, 2.8 Oz (80g) , Plastic Bag, 24 bags per case",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class II,Food,"Valley Springs Artesian Gold, LLC",WI,Water was bottled under insanitary conditions.,Voluntary: Firm initiated,"Valley Springs Steamed Distilled Water.  1 Gal Net, 128 Fl. Oz.  UPC 0 31193-00601 2.  Bottled by Valley Springs/Artesian Gold, LLC, Portage WI  53901.",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class II,Food,J2C Hawaii  LLC,HI,Ingredients List declares peanut but the Contains statement does not declare peanut,Voluntary: Firm initiated,"Tiki Bar Candy Dark Chocolatey Peanut Butter & Pretzel. Net wt: Approx: 2 oz (57g). UPC 8 55725 00514 0. Taste of Maui Snacks dba of J2C Hawaii, LLC PO Box 1023, Wailuku HI 96793.  The product label is read in parts: ***INGREDIENTS: Sugar**",Terminated,2026-04-27T23:09:58Z
20260304,food,Class II,Food,SB FOOD LLC,MD,The products contain an unallowed color Carmoisine (E122) - Acid Red 14.,Voluntary: Firm initiated,"Yoyo  Gummy Tropical Flavor, 2.8 Oz (80g) , Plastic Bag, 24 bags per case",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class II,Food,Gerber Products Company dba Nestle Infant Nutrition,VA,Downstream recall. Product contains arrowroot flour ingredient that was voluntarily recalled by the supplier due to potential contamination of soft kraft paper/plastic bag pieces.,Voluntary: Firm initiated,"Gerber Arrowroot Biscuits, Net Wt. 5.5 oz. (155g), packaged in a plastic resealable bag with UPC 015000005962, packed 4 bags/case with UPC 015000935726; Made for Gerber Products Co., Fremont, MI 49413",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class II,Food,SB FOOD LLC,MD,The products contain an unallowed color Carmoisine (E122) - Acid Red 14.,Voluntary: Firm initiated,"Yoyo  Gummy Assorted Flavor, 2.8 Oz (80g) , Plastic Bag, 24 bags per case",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class I,Food,Oregon Potato Company LLC,OR,Listeria monocytogenes,Voluntary: Firm initiated,"IQF Blueberry (30lbs. cases and 1400 lbs. totes), product of USA. Product is packaged in polyethylene bag within a corrugated 30lbs. case or packaged in polyethylene liner within a Gaylord 1400lbs. tote.  Product was not sold to consumers f",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class II,Food,"Valley Springs Artesian Gold, LLC",WI,Water was bottled under insanitary conditions.,Voluntary: Firm initiated,"Valley Springs 100% Natural Bottled Water packaged in the following size plastic jug with plastic caps:   1.   1 Gal Net 128 Fl oz.  UPC 0 31193-00701 9.   Bottled by Valley Springs/Artesian Gold, LLC, Portage WI  53901.   2.  2.5 Gallon Ne",Ongoing,2026-04-27T23:09:58Z
20260304,food,Class III,Food,LUBNA QUALITY PRODUCTS INC.,TX,Presence of Thiamethoxam-PESTICIDE,Voluntary: Firm initiated,Mung Beans packaged in 4lb polybags; 6-4lb bags per carton,Ongoing,2026-04-27T23:09:58Z
20260304,food,Class I,Food,Prime Food Processing LLC.,NY,Uneviscerated Fish,Voluntary: Firm initiated,"Prime Food Processing Dried Croaker Fish; NET WT: 8oz (227g); Ingredients: Croaker Fish, Salt; CONTAINS: FISH (CROAKER FISH); DISTRIBUTED BY: PFP LLC, Brooklyn, NY, 11211, USA; Product must be thoroughly cleaned and cooked before consumptio",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Wizcure Pharmaa Private Limited,N/A,Lack of Assurance of Sterility: Products have not been manufactured in conformance with current good manufacturing practices.,Voluntary: Firm initiated,"BioGlo Fluorescein Sodium Ophthalmic Strips USP, 100 diagnostic strips, Manufactured by Omni Lens PVT. Ltd., 5 - Samrudhhi, Opp. Sakar-III, Navrangpura, Ahmedabad, Gujarat, India - 380014, Email:info@omnilens.in, Manufactured for & disibrut",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Wizcure Pharmaa Private Limited,N/A,Lack of Assurance of Sterility: Products have not been manufactured in conformance with current good manufacturing practices.,Voluntary: Firm initiated,"Bio Glo Fluorescein Sodium Ophthalmic Strips USP, 300 diagnostic strips, Manufactured Omni Lens Pvt Ltd 5 - Samruddhi, Opp. Sakar - III,  Navrangpura, Ahmedabad - 380014, India, Email:info@omnilens.in, Manufactured for & distributed by: HUB",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Wizcure Pharmaa Private Limited,N/A,Lack of Assurance of Sterility: Products have not been manufactured in conformance with current good manufacturing practices.,Voluntary: Firm initiated,"Vista Tears Polyethylene Glycol 400 0.4% w/v, Propylene Glycol 0.3% w/v Eye Drops, Dry Eye Relief, Lubricant Drops, Sterile 10 ml (1/3 fl. oz.), Manufactured by: RA/Drugs/ MFG/2019/196283, Omni Lens Pvt. Ltd. 5, Samrudhhi, Opposite:Sakar-II",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class III,Drugs,Slate Run Pharmaceuticals,OH,Labeling: Not Elsewhere Classified. The carton for Eptifibatide Injection 75 mg/100 mL states 75 mg/100 mL vial for weight-adjusted bolus dosing. The approved statement is 75 mg/100 mL vial for weight-adjusted infusion.,Voluntary: Firm initiated,"Eptifibatide Injection, 75 mg/100 mL vial for weight-adjusted bolus dosing, 1x100 mL Single-dose Vial, For Intravenous Use Only, Rx Only, Manufactured by: Hainan Poly Pharm. Co., Ltd., Guilinyang Economic Development Area, Haikou, Hainan Pr",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,AvKARE,TN,Failed Dissolution Specifications: This recall has been initiated due to an Out of Specification finding in dissolution.,Voluntary: Firm initiated,"Amantadine HCl, Capsules, UPS, 100 mg, 50 Capsules (5 x 10) unit dose, Rx Only, Manufactured for: AvKARE, Pulaski, TN 38478, www.avkare.com, NDC 50268-069-15.",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Wizcure Pharmaa Private Limited,N/A,Lack of Assurance of Sterility: Products have not been manufactured in conformance with current good manufacturing practices.,Voluntary: Firm initiated,"Vista Gel Hypromellose USP 0.3% w/v, Eye Drops Dry Eye Relief Lubricating Gel, 10 ml. (1/3 fl. oz), Wizcure Pharmaa PVT. LTD, H-881, Phase-3, RIICO Industrial Area, Bhiwadi-301019, India, Manufactured for and distributed by: hi-health, 1520",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,LEO PHARMA INC,NJ,"Lack of Assurance of Sterility: due to the presence of particulate matter in one unit from the lot, which lab tests have identified as wool fiber.",Voluntary: Firm initiated,"Adbry, (tralokinumab-ldrm) injection, 300 mg/2mL, Packaged as a) 1 x Single dose Autoinjector, SAMPLE NOT FOR SALE, NDC 50222-350-91; b) 2 x Single dose Autoinjectors,  NDC 50222-350-02; Rx only, Manufactured by: LEO Pharma A/S. Industripar",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Wizcure Pharmaa Private Limited,N/A,Lack of Assurance of Sterility: Products have not been manufactured in conformance with current good manufacturing practices.,Voluntary: Firm initiated,"Vista Gonio Eye Lubricant, Hypromellose Ophthalmic Solution USP (Sterile Drops. Dry Eye Relief, 15 ml. (1/2 fl. oz.), Wizcure Pharmaa Pvt. Ltd., H-881, Phase-3, RIICO Industrial Area, Bhiwadi-901019, INDIA, Manufactured for and distributed ",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Agebox,DE,Marketed Without an Approved NDA/ANDA: presence of undeclared ibutamoren,Voluntary: Firm initiated,"Agebox iKids-Growth (Night Formula), 60-count bottles, Manufactured Exclusively For: AGEBOX Inc., Wilmington, DE 19801 USA, UPC 850065597027",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Wizcure Pharmaa Private Limited,N/A,Lack of Assurance of Sterility: Products have not been manufactured in conformance with current good manufacturing practices.,Voluntary: Firm initiated,"Vista Meibo Tears Propylene Glycol 0.6% w/v Eye Drops Advanced Dry Eye Relief Revitalizing Formula, 10 ml (1/3 fl.oz.), Wizcure Pharmaa PVT. LTD., H-881, Phase 3, RIICO Industrial Area, Bhiwadi-301019, India, Manufactured for and distribute",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Agebox,DE,Marketed Without an Approved NDA/ANDA: presence of undeclared ibutamoren,Voluntary: Firm initiated,"Agebox iKids-Growth (Day Formula) capsules, 60-count bottles, Manufactured Exclusively For: AGEBOX Inc., Wilmington, DE 19801 USA, UPC 8 50065 59701 0",Ongoing,2026-04-27T23:09:58Z
20260304,drug,Class II,Drugs,Wizcure Pharmaa Private Limited,N/A,Lack of Assurance of Sterility: Products have not been manufactured in conformance with current good manufacturing practices.,Voluntary: Firm initiated,"CHNaO Fluorescein Sodium Ophthalmic Strips, USP 1mg, packaged as a) 100-count box, NDC 83851-100-10; b) 300-count box, NDC 83851-100-30.  Manufactured by Wizcure Pharmaa PVT. LTD, H-681, Phase 3, RIICO Industrial Area, Bhiwadi- 301019 INDIA",Ongoing,2026-04-27T23:09:58Z
20260225,food,Class I,Food,Lotus Mom Corporation dba Indian Kitchen Mart,CA,Potential contamination with leachable lead.,Voluntary: Firm initiated,Brass Pital Pot 4-quart.  Sticker label: BRASS HAMMERED HANDI NO 3 UPC 7 023672 414398 US $ 74.99  Sticker label: IKM INDIAN KITCHEN MART,Ongoing,2026-04-27T23:09:58Z
20260225,food,Class II,Food,Lotus Mom Corporation dba Indian Kitchen Mart,CA,Potential contamination with leachable lead.,Voluntary: Firm initiated,Aluminum Kadai with Metal Handles Size 5.  A-Cook MADE IN INDIA SIZE 5  Sticker label: $$24.99+TX,Ongoing,2026-04-27T23:09:58Z
20260225,food,Class I,Food,Art Monkey LLC dba Why Not Natural,TX,Potential to be contaminated with Salmonella,Voluntary: Firm initiated,Why Not Natural Moringa Capsules 120 capsule bottle marked with lot # A25G051 on the bottom and with an expiration date of 07/2028 stamped on the bottom.,Terminated,2026-04-27T23:09:58Z
20260225,food,Class II,Food,"Pure Solutions, Inc.",FL,Label declares bovine colostrum but does not declare milk allergen.,Voluntary: Firm initiated,"Pure Factors Professional Nighttime Sleep Formula and Pure Formulas Sleep Reset, Net Wt., 1 fl oz (30 ml) liquid dietary supplement, Glass bottle with dropper cap. (Individual 1 fl oz bottles (not sold in case lots)",Ongoing,2026-04-27T23:09:58Z
20260225,food,Class I,Food,"Reser's Fine Foods, Inc.",OR,Undeclared fish allergen (tuna). Tuna Salad was mislabeled as Chicken Salad.,Voluntary: Firm initiated,"The Tuna Salad product container is mislabeled with a Chicken Salad lid, which states: Molly Kitchen's Chicken Salad, 789953, NET WT. 5 LB (2.26 kg) per plastic tub. UPC 7 5810830149 8. Distributed by US Foods, Inc. Rosemont, IL 60018. The ",Terminated,2026-04-27T23:09:58Z
20260225,food,Class II,Food,H & N Group Inc.,CA,Product manufactured under insanitary conditions whereby it may have been contaminated with Cesium-137 (Cs-137),Voluntary: Firm initiated,"Frozen Cooked Medium Shrimp Peeled & Deveined, Tail Off-White Shrimp; 1 lbs retail plastic bag.  UPC: 041220333035",Ongoing,2026-04-27T23:09:58Z
20260225,food,Class II,Food,Lotus Mom Corporation dba Indian Kitchen Mart,CA,Potential contamination with leachable lead.,Voluntary: Firm initiated,"IKM Aluminum Saucepan 9"" with Wooden Handle.  Sticker label: ALUMINIUM PAN 2 SIDE POUTED WOODEN HANDLE 9"" UPC 7 023672 411878 US $ 17.99  Sticker label: IKM INDIAN KITCHEN MART",Ongoing,2026-04-27T23:09:58Z
20260225,food,Class II,Food,Lotus Mom Corporation dba Indian Kitchen Mart,CA,Potential contamination with leachable lead.,Voluntary: Firm initiated,Brass Tope.  Sticker label: $29.99+TAX,Ongoing,2026-04-27T23:09:58Z
20260225,food,Class II,Food,Woodland Foods LLC,IL,Possible presence of Foreign Material,Voluntary: Firm initiated,"Woodland Gourmet Arrowroot Flour item code H59EE86, Net Wt. 55 lb., bag in box",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,MG Foods-Compass Group,WI,foreign material (small hard plastic fragments),Voluntary: Firm initiated,"Spicy Breakfast Burrito in a flour tortilla.  Net Weight 10 oz (283g)   Scrambled eggs, Salsa, Potatoes, Jalapenos, Cheddar, Green Pepper & Onion.  UPC 1 00001-00029 7.  Keep Refrigerated.  Manufactured By:  MG Foods, Oak Creek, WI  53154.",Completed,2026-04-27T23:09:58Z
20260218,food,Class II,Food,KPCM New York Inc.,NY,"Products contain banned color, carmoisine and undeclared FD&C Yellow 5 and FD&C Red 40",Voluntary: Firm initiated,"a.) Preema brand Bright Red Food Colour Powder; Net Weight .88oz/25gm; packaged in small plastic bottle; INGREDIENTS: SODIUM CHLORIDE, COLOUR (TARTRAZINE, CARMOSINE, ALLURA RED) CHECK THE LEGAL LIMIT, CONTAINS NO ANIMAL MATTER. E102, E122, ",Ongoing,2026-04-27T23:09:58Z
20260218,food,Class II,Food,Cacao Art,FL,"Undeclared allergen - milk.  Product contains butter; cream is listed as a sub-ingredient of the butter, but milk is not declared in the ingredients or a contains statement.",Voluntary: Firm initiated,"Crunchy Caramel artisan dark chocolate with crunch brown sugar caramel pieces 60% Cacao, NET WT 2 oz (60g), Ingredients *Cocoa Butter, Soy Lecithin (Emulsifier), Butter (Cream, Natural Flavor) CONTAINS: SOY.   Garcia Nevett chocolatier de m",Ongoing,2026-04-27T23:09:58Z
20260218,food,Class II,Food,"TKS Co-pack Manufacturing, LLC",UT,"Possible coliforms, E.coli, and/or Pseudomonas aeruginosa contamination.",Voluntary: Firm initiated,"Aonic Complete Hers. Dosage: Single serving liquid dietary supplement drink shot, 34 ml (1.1 Fl oz) in plastic bottle, induction sealed closed with plastic lid. Each bottle is a serving intended to be taken orally as a dietary supplement. S",Completed,2026-04-27T23:09:58Z
20260218,food,Class I,Food,Carrot Top Kitchens LLC,CT,Contains undeclared sesame,Voluntary: Firm initiated,"Carrot Top Kitchens Lime Ginger Hummus; contains chickpeas, tahini, fresh ginger, lime juice & zest, salt; 8 oz.",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,"Karison Foods & Snacks, Inc.",NY,"Product contains milk, which is undeclared in the ingredient statement.",Voluntary: Firm initiated,"Karison brand PANJIRI; NET WT. 12 oz.; Ingredients: Wheat Flour, Butter, Almonds, Sugar, Lotus Seeds, Fennel Seeds, Flax Seeds, Edible Gum, Ginger Powder, Zero Trans Fat Vegetable Shortening; UPC: 8 97307 00243 7; Distributed By: Karison Fo",Terminated,2026-04-27T23:09:58Z
20260218,food,Class I,Food,Carrot Top Kitchens LLC,CT,Contains undeclared sesame,Voluntary: Firm initiated,"Carrot Top Kitchens Cherry Pepper Hummus; contains chickpeas, tahini, pickled cherry peppers, vinegar, garlic, salt; 8 oz.",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,Ventura Foods LLC,CA,"Foreign material. During production, the firm found pieces of blue plastic in a filter.",Voluntary: Firm initiated,"CREAMY PEANUT BUTTER NET WT 1.12 OZ(32g)/STRAWBERRY JAM NET WT 1 OZ (28g) POCO PAC  DISTRIBUTED BY DYMA BRANDS, INC. ATLANTA, GA 30328 CREAMY PEANUT BUTTER NET WT 1.12 OZ(32g)/STRAWBERRY JAM NET WT 1 OZ (28g) POCO PAC DISTRIBUTED BY DYMA BR",Terminated,2026-04-27T23:09:58Z
20260218,food,Class I,Food,Carrot Top Kitchens LLC,CT,Contains undeclared sesame,Voluntary: Firm initiated,"Carrot Top Kitchens Sundried Tomato and Caper Hummus; contains chickpeas, sundried tomatoes, tahini, capers, vinegar, salt; 8 oz.",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,"TKS Co-pack Manufacturing, LLC",UT,"Possible coliforms, E.coli, and/or Pseudomonas aeruginosa contamination.",Voluntary: Firm initiated,"Aonic Complete His. Dosage: Single serving liquid dietary supplement drink shot, 34 ml (1.1 Fl oz) in plastic bottle, induction sealed closed with plastic lid. Each bottle is a serving intended to be taken orally as a dietary supplement. Si",Completed,2026-04-27T23:09:58Z
20260218,food,Class II,Food,Ventura Foods LLC,CA,"Foreign material. During production, the firm found pieces of blue plastic in a filter.",Voluntary: Firm initiated,"CREAMY PEANUT BUTTER NET WT 1.12 OZ(32g)/GRAPE JELLY NET WT 1 OZ (28g) POCO PAC DISTRIBUTED BY DYMA BRANDS, INC. ATLANTA, GA 30328 CREAMY PEANUT BUTTER NET WT 1.12 OZ(32g)/GRAPE JELLY NET WT 1 OZ (28g) POCO PAC DISTRIBUTED BY DYMA BRANDS, I",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,ISLAND CRAB CORPORATION,FL,"Undeclared Milk, Eggs, Sodium metabisulfite",Voluntary: Firm initiated,Smoked Grouper Dip 7lb plastic tub with tamper proof lid 1/7lb tub per case. Keep Refrigerated.,Ongoing,2026-04-27T23:09:58Z
20260218,food,Class II,Food,"Karison Foods & Snacks, Inc.",NY,"Product contains milk, which is undeclared in the ingredient statement.",Voluntary: Firm initiated,"Karison brand BESAN LADDOO; NET WT. 12 oz.; Ingredients: Gram Flour, Butter, Sugar, Zero Trans Fat Vegetable Shortening, Almonds, Cardamom; UPC: 8 9730700240 6; Distributed By: Karson Foods & Snacks Inc., 34 Willowdale Ave., Port Washington",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,McCain Foods USA Inc,ID,Foreign material (small hard plastic fragments).,Voluntary: Firm initiated,"Sonic Tots, item number SON00543. Frozen potato product is packaged in clear unlabeled poly bags (6/5 lb), Net Wt 30 lbs (13.61 kg)/ case. UPC 0 00 72714 00543 5.  Manufactured By: McCain Foods USA Inc. Oakbrook Terrace, IL.",Ongoing,2026-04-27T23:09:58Z
20260218,food,Class I,Food,Carrot Top Kitchens LLC,CT,Contains undeclared sesame,Voluntary: Firm initiated,"Carrot Top Kitchens Lemon & Garlic  Hummus; contains chickpeas, tahini, lemon juice & zest, garlic, salt; 8 oz.",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,Lee's Commissary,UT,Product may contain foreign material.,Voluntary: Firm initiated,"Brand: Red Button Movie House Popcorn Pack Size: 24 oz. / 680g. SKU/UPC:4117281332 Shelf life: 150 days. Packaging: Plastic bag Production location: Lee s Commissary 888 W 1600 S Unit 130, Logan Ut. 84321 Distributed by: Associated Food Sto",Terminated,2026-04-27T23:09:58Z
20260218,food,Class III,Food,Domino Foods Inc,FL,Undeclared Aspartame,Voluntary: Firm initiated,"Sodexo Stars Saccharin (Pink) Packets, Sugar Substitute, Net Wt 0.035 oz. (1g), Manufactured by Domino Foods, Inc., West Palm Beach, FL 33041",Ongoing,2026-04-27T23:09:58Z
20260218,food,Class II,Food,"Karison Foods & Snacks, Inc.",NY,"Product contains milk, which is undeclared in the ingredient statement.",Voluntary: Firm initiated,"Karison brand ALSI PINNI; NET WT. 12 oz.; Ingredients: Wheat Flour, Butter, Sugar Flax Seeds, Almonds, Zero Trans Fat, Vegetable Shortening; UPC: 8 97307 00251 2; Distributed By: Karison Foods & Snacks Inc.; 34 Willowdale Ave., Port Washing",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,McCain Foods USA Inc,ID,Foreign material (small hard plastic fragments).,Voluntary: Firm initiated,"Ore-Ida Tater Tots shaped potatoes, item number OIF00215A. Frozen potato product is packaged in clear unlabeled poly bag (6/5 lb bags), Net Wt. 30 lbs (13.6 kg)/ case. UPC on 30 lbs case label: 1 00 72714 00215 8. Manufactured by McCain Foo",Ongoing,2026-04-27T23:09:58Z
20260218,food,Class I,Food,Costco Wholesale Corporation,WA,Undeclared hazelnut.,Voluntary: Firm initiated,"Kirkland Signature Costco item #1181272 Mini Beignets filled with Caramel 22CT. UPC 000011 812722. Product is packaged in a clear clamshell container. ALLERGENS INFORMATION: CONTAINS WHEAT, EGG, MILK, SOY. Distributed by Costco Wholesale Co",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,"Karison Foods & Snacks, Inc.",NY,"Product contains milk, which is undeclared in the ingredient statement.",Voluntary: Firm initiated,"Karison brand NO SUGAR ADDED BESAN LADDOO; Ingredients: Gram Flour, Butter, Zero Trans Fat Vegetable Shortening (Hydrogenated Soybean Oil), Pistachio, Almonds, Sweetener with Nutrasweet; UPC: 8 97397 00221 5; Distributed By: Karison Foods &",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,"Karison Foods & Snacks, Inc.",NY,"Product contains milk, which is undeclared in the ingredient statement.",Voluntary: Firm initiated,"Karison brand PUNJABI PINNI; NET WT. 12 oz.; Ingredients: Wheat Flour, Butter, Sugar, Almonds, Zero Trans Fat, Vegetable Shortening; UPC: 8 97307 00215 4; Distributed By: Karison Foods & Snacks Inc., 34 Willowdale Ave., Port Washington, NY ",Terminated,2026-04-27T23:09:58Z
20260218,food,Class II,Food,Ventura Foods LLC,CA,"Foreign material. During production, the firm found pieces of blue plastic in a filter.",Voluntary: Firm initiated,"CREAMY PEANUT BUTTER NET WT 0.75 OZ(21g) DISTRIBUTED BY US FOODS, ROSEMONT, IL 60018; PEANUT BUTTER NET WT. 0.5OZ & NET WT 0.75OZ DIST BY: DYMA BRANDS, INC. ATLANTA, GA 30328;  Product also sold under the following brand names: FLAVOR Fresh",Terminated,2026-04-27T23:09:58Z
20260218,food,Class I,Food,Carrot Top Kitchens LLC,CT,Contains undeclared sesame,Voluntary: Firm initiated,"Carrot Top Kitchens White Truffle Hummus; contains chickpeas, tahini, truffle oil, lemon, salt; 8 oz.",Terminated,2026-04-27T23:09:58Z
20260218,drug,Class I,Drugs,McKesson,TX,"Temperature Abuse. 116 cartons with specific serial numbers of Lot 2199821, were stored incorrectly in a controlled room temperature environment instead of the required refrigerated environment.",Voluntary: Firm initiated,"UDENYCA, pegfilgrastim-cbqv injection, 6 mg/0.6mL Single Dose Prefilled Syringe, Rx only,  Manufactured by Accord BioPharma, Inc., 8041 Arco Corporate Drive, Suite 200, Raleigh, NC 27617, NDC 69448-025-63",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"F.H. INVESTMENTS, Inc. (dba Asteria Health)",AL,Presence of Foreign substance - potential presence of metal particulate matter,Voluntary: Firm initiated,"Testosterone, 100 mg, 1 Sterile Pellet, Asteria Health 432 Industrial Ln, Birmingham, AL 35211, NDC:79559-1100-32.",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,Pro Numb Tattoo Numbing Spray LLC,FL,cGMP deviations,Voluntary: Firm initiated,"Pro Numb Tattoo Numbing Spray, 5% Lidocaine, [1 FL OZ/28.4 ML or 4 oz/120 mL] per bottle, Distributed by: Pro Numb Tattoo numbing spray LLC, Melbourne, FL 32907, NDC 83389-111-11",Ongoing,2026-04-27T23:09:58Z
20260218,drug,Class II,Drugs,"Fresenius Kabi Compounding, LLC",MA,Lack of Assurance of Sterility,Voluntary: Firm initiated,"thiamine HCl, 500 mg, 500 mg added to 100 mL, 0.9% Sodium Chloride Injection, USP, Fagron Sterile Services, 20 Dan Road, Canton, MA 02021, NDC 71506-079-56.",Ongoing,2026-04-27T23:09:58Z
